,place,1996,2001,2006,2009,2011,2012,2013,2014,2016,2016,2018,2019,2020,2021,county_name,sample_frequency,timestamps,name,units,url,domain,country_code,country_name,original_id,aug_id
639,wikidataId/Q33974,,,,,,,,,7628.0,,,,,,Goderich,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q33974,639
640,wikidataId/Q340,,,,,,,,,1704693.0,,,,,,Montreal,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q340,640
641,wikidataId/Q34106,,,,,,,,,71594.0,,,,,,Sarnia,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q34106,641
642,wikidataId/Q341968,,,,,,,,,653.0,,,,,,"Acme, Alberta",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q341968,642
643,wikidataId/Q3421337,,,,,14557.0,,,,,,,,,,Rayside-Balfour,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3421337,643
644,wikidataId/Q3431443,,,,,,,,,1266.0,,,,,,Richibucto,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3431443,644
645,wikidataId/Q3431913,,,,,,,,7566.0,,,,,,,Rigaud,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3431913,645
646,wikidataId/Q3439667,,,,,,,,,1166.0,,,,,,Rogersville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3439667,646
647,wikidataId/Q344432,,,,,,,,,9462.0,,,,,,Acton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q344432,647
648,wikidataId/Q3461735,,,,,10870.0,,,,,,,,,,Saint-Amable,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3461735,648
649,wikidataId/Q3462230,,,,,,,,,1517.0,,,,,,"St. George, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3462230,649
650,wikidataId/Q3462423,,,,,5257.0,,,,,,,,,,Saint-Honoré,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3462423,650
651,wikidataId/Q3463156,,,,,5495.0,,,,,,,,,,Saint-Philippe,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3463156,651
652,wikidataId/Q3464192,,,,,5696.0,,,,,,,,,,Sainte-Brigitte-de-Laval,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3464192,652
653,wikidataId/Q3476268,,,,,,,,,10631.0,,,,,,Lambton Shores,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3476268,653
654,wikidataId/Q3481424,,,,,5086.0,,,,,,,,,,Shannon,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3481424,654
655,wikidataId/Q3483898,,,,,,,,,13570.0,,,,,,Sillery,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3483898,655
656,wikidataId/Q3492080,,,,,,,,,36566.0,,,,,,Innisfil,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492080,656
657,wikidataId/Q3492087,,,,,,,,,13715.0,,,,,,Saugeen Shores,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492087,657
658,wikidataId/Q3492093,,,,,,,,,,,,41439.0,,,New Tecumseth,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492093,658
659,wikidataId/Q3492472,,,,,,,,,9138.0,,,,,,Huron East,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492472,659
660,wikidataId/Q3492477,,,,,,,,,807.0,,,,,,Rainy River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492477,660
661,wikidataId/Q3492487,,,,,,,,,4636.0,,,,,,Greenstone,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492487,661
662,wikidataId/Q3492517,,,,,,,,,35325.0,,,,,,Bradford West Gwillimbury,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492517,662
663,wikidataId/Q3492565,,,,,,,,,712.0,,,,,,Spanish,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492565,663
664,wikidataId/Q3492570,,,,,,,,,10991.0,,,,,,Meaford,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492570,664
665,wikidataId/Q3492582,,,,,,,,,11389.0,,,,,,Kincardine,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492582,665
666,wikidataId/Q3492590,,,,,,,,,8416.0,,,,,,South Bruce Peninsula,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492590,666
667,wikidataId/Q3492596,,,,,,,,,11439.0,,,,,,Erin,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3492596,667
668,wikidataId/Q3498168,,,,,,,,,4208.0,,,,,,Stellarton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3498168,668
669,wikidataId/Q3499358,,,,,,,,,1373.0,,,,,,Stewiacke,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3499358,669
670,wikidataId/Q3501912,,,,,,,,,21793.0,,,,,,Collingwood,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3501912,670
671,wikidataId/Q3512252,,,,,,,,,541.0,,,,,,Stavely,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3512252,671
672,wikidataId/Q3538507,,,,,,,,,2474.0,,,,,,"Trenton, Nova Scotia",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3538507,672
673,wikidataId/Q355257,,,,,,,,,2275.0,,,,,,Lillooet,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q355257,673
674,wikidataId/Q3558263,,,,,,,,,1083.0,,,,,,Viking,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3558263,674
675,wikidataId/Q3567557,,,,,,,,,3628.0,,,,,,"Westville, Nova Scotia",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3567557,675
676,wikidataId/Q3610514,,,,,,,,,589.0,,,,,,Bragg Creek,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3610514,676
677,wikidataId/Q36312,,,,,,,,,1239220.0,,,,,,Calgary,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q36312,677
678,wikidataId/Q368241,,,,,,,,,63260.0,,,,,,Medicine Hat,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q368241,678
679,wikidataId/Q368855,,,,,,,,,802.0,,,,,,Temagami,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q368855,679
680,wikidataId/Q370771,,,,,,,,,360.0,,,,,,Imperial,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q370771,680
681,wikidataId/Q372324,,,,,,,,,1375.0,,,,,,Dawson City,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q372324,681
682,wikidataId/Q373626,,,,,,,,,8537.0,,,,,,Ladysmith,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q373626,682
683,wikidataId/Q374857,,,,,,736.0,,,,,,,,,Pugwash,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q374857,683
684,wikidataId/Q3845986,,,,,,,,,4084.0,,,,,,Vermilion,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3845986,684
685,wikidataId/Q385335,,,,,,,,,21936.0,,,,,,Amherstburg,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q385335,685
686,wikidataId/Q385697,,,,,,,,,641.0,,,,,,Clinton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q385697,686
687,wikidataId/Q388230,,,,,,,,,1373.0,,,,,,Crofton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q388230,687
688,wikidataId/Q390530,,,,,,,,,11672.0,,,,,,Sidney,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q390530,688
689,wikidataId/Q390583,,,,,,,,,517887.0,,,,,,Surrey,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q390583,689
690,wikidataId/Q3921021,,,,,,,,,3277.0,,,,,,Penhold,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3921021,690
691,wikidataId/Q393324,,,,,,,,,4809.0,,,,,,Stonewall,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q393324,691
692,wikidataId/Q393327,,,,,,,,,899.0,,,,,,Snow Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q393327,692
693,wikidataId/Q3942882,,,,,,,,,1240.0,,,,,,Bowden,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3942882,693
694,wikidataId/Q3954717,,,,,24889.0,,,,,,,,,,Metrotown,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3954717,694
695,wikidataId/Q402566,,,,,,,,,268.0,,,,,,Grand Rapids,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q402566,695
696,wikidataId/Q402754,,,,,,,,,4212.0,,,,,,Altona,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q402754,696
697,wikidataId/Q402940,,,,,,,,,1482.0,,,,,,Grandview,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q402940,697
698,wikidataId/Q406129,,,,,,,,,20.0,,,,,,"Ainsworth, British Columbia",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q406129,698
699,wikidataId/Q4170029,,,,,,,,,580.0,,,,,,"Dugald, Manitoba",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4170029,699
700,wikidataId/Q422539,,,,,,,,,582.0,,,,,,Leaf Rapids,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q422539,700
701,wikidataId/Q424659,,,,,,,,,66502.0,,,,,,Caledon,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q424659,701
702,wikidataId/Q424704,,,,,,,,,18306.0,,,,,,Port Colborne,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q424704,702
703,wikidataId/Q424773,,,,,,,,,52293.0,,,,,,Welland,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q424773,703
704,wikidataId/Q424901,,,,,,,,,27314.0,,,,,,Grimsby,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q424901,704
705,wikidataId/Q424984,,,,,,,,,193832.0,,,,,,Oakville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q424984,705
706,wikidataId/Q425070,,,,,,,,,61161.0,,,,,,Halton Hills,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q425070,706
707,wikidataId/Q430949,,,,,,,,,3159.0,,,,,,High Level,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q430949,707
708,wikidataId/Q4397,,,,,,,,,10096.0,,,,,,South Huron,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4397,708
709,wikidataId/Q4464252,,,,,,,,,1810.0,,,,,,Picture Butte,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4464252,709
710,wikidataId/Q448041,,,,,,,,,17110.0,,,,,,Pelham,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q448041,710
711,wikidataId/Q448120,,,,,,,,,18801.0,,,,,,Thorold,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q448120,711
712,wikidataId/Q448259,,,,,,,,,23787.0,,,,,,Lincoln,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q448259,712
713,wikidataId/Q448372,,,,,,,,,17511.0,,,,,,Niagara-on-the-Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q448372,713
714,wikidataId/Q462564,,,,,,,,,1932.0,,,,,,Tofino,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q462564,714
715,wikidataId/Q463165,,,,,,,,,73368.0,,,,,,Sault Ste. Marie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q463165,715
716,wikidataId/Q465235,,,,,,,,,265.0,,,,,,Paulatuk,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q465235,716
717,wikidataId/Q470594,,,,,,,,,9413.0,,,,,,Amherst,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q470594,717
718,wikidataId/Q473209,,,,,,,,,90280.0,,,,,,Kamloops,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q473209,718
719,wikidataId/Q474178,,,,,,,,,8532.0,,,,,,Bridgewater,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q474178,719
720,wikidataId/Q475953,,,,,,,,,4195.0,,,,,,Wolfville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q475953,720
721,wikidataId/Q4769904,,,,3080.0,,,,,,,,,,,Anola,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4769904,721
722,wikidataId/Q484865,,,,,,,,,9453.0,,,,,,Port Perry,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q484865,722
723,wikidataId/Q4859518,,,,,,,,,3472.0,,,,,,Blind River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4859518,723
724,wikidataId/Q4859882,,,,,,,,,2037.0,,,,,,Point Edward,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4859882,724
725,wikidataId/Q4859889,,,,,,,,,882.0,,,,,,Kearney,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4859889,725
726,wikidataId/Q4859943,,,,,,,,,2656.0,,,,,,Markstay-Warren,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4859943,726
727,wikidataId/Q4859952,,,,,,,,,313.0,,,,,,Latchford,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4859952,727
728,wikidataId/Q4859960,,,,,2706.0,,,,,,,,,,Northeastern Manitoulin and the Islands,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4859960,728
729,wikidataId/Q4864429,,,,,,,,,7136.0,,,,,,Bluewater,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4864429,729
730,wikidataId/Q4864447,,,,,,,,,7025.0,,,,,,The Blue Mountains,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4864447,730
731,wikidataId/Q487130,,,,,,,,,1876.0,,,,,,Souris,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q487130,731
732,wikidataId/Q48785,,,,,7096.0,,,,,,,,,,Asbestos,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q48785,732
733,wikidataId/Q487931,,,,,,,,,4014.0,,,,,,Swan River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q487931,733
734,wikidataId/Q491457,,,,,243.0,,,,,,,,,,Stony Rapids,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q491457,734
735,wikidataId/Q4924217,,,,,,,,,2088.0,,,,,,Blairmore,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q4924217,735
736,wikidataId/Q493025,,,,,,,,,8414.0,,,,,,Edson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q493025,736
737,wikidataId/Q493879,,,,,,,,,200.0,,,,,,Mayo,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q493879,737
738,wikidataId/Q499355,,,,,,,,,1205.0,,,,,,Parrsboro,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q499355,738
739,wikidataId/Q501627,,,,,,,,,2668.0,,,,,,Coalhurst,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q501627,739
740,wikidataId/Q5036220,,,,,,,,,3260.0,,,,,,Capreol,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5036220,740
741,wikidataId/Q5042846,,,,,,,,,864.0,,,,,,Carlow/Mayo,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5042846,741
742,wikidataId/Q50816,,,,,,,,,721599.0,,,,,,Mississauga,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q50816,742
743,wikidataId/Q5142969,,,,,,,,,1475.0,,,,,,Coleman,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5142969,743
744,wikidataId/Q51557,,,,,6933.0,,,,,,,,,,Sainte-Anne-des-Monts,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q51557,744
745,wikidataId/Q517797,,,,,,,,,1058.0,,,,,,Trochu,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q517797,745
746,wikidataId/Q5210864,,,,,,,,,3126.0,,,,,,Dalhousie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5210864,746
747,wikidataId/Q5315628,,,,,,,,,5759.0,,,,,,Dunnville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5315628,747
748,wikidataId/Q5325627,,,,,,,,,995.0,,,,,,"Ear Falls, Ontario",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5325627,748
749,wikidataId/Q543997,,,,,,,,,8795.0,,,,,,Arnprior,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q543997,749
750,wikidataId/Q5444155,,,,,,,,,20767.0,,,,,,Fergus,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5444155,750
751,wikidataId/Q5476673,,,,,,,,,1971.0,,,,,,Fox Creek,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5476673,751
752,wikidataId/Q5505937,,,,,,,,,1760.0,,,,,,Frontenac Islands,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5505937,752
753,wikidataId/Q551124,,,,,,,,,1123.0,,,,,,Foam Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q551124,753
754,wikidataId/Q5517278,,,,,132.0,,,,,,,,,,"Gainford, Alberta",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5517278,754
755,wikidataId/Q557967,,,,,,,,,2210.0,,,,,,Anmore,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q557967,755
756,wikidataId/Q559147,,,,,,,,,20427.0,,,,,,Essex,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q559147,756
757,wikidataId/Q5594425,,,,,,,,,6148.0,,,,,,"Grand Centre, Alberta",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5594425,757
758,wikidataId/Q5609343,,,,,,,,,2718.0,,,,,,Grimshaw,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5609343,758
759,wikidataId/Q573201,,,,,,,,,657.0,,,,,,Arcola,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q573201,759
760,wikidataId/Q573968,,,,,,,,,1983.0,,,,,,Bow Island,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q573968,760
761,wikidataId/Q575483,,,,,,,,,4364.0,,,,,,Antigonish,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q575483,761
762,wikidataId/Q58337,,,,,,,,,7847.0,,,,,,Banff,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q58337,762
763,wikidataId/Q58615,,,,,,,,,1222.0,,,,,,Arborg,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q58615,763
764,wikidataId/Q590205,,,,,,,,,74003.0,,,,,,Prince George,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q590205,764
765,wikidataId/Q594989,,,,,694.0,,,,,,,,,,Stoughton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q594989,765
766,wikidataId/Q5958093,,,,,,,,,32655.0,,,,,,West Kelowna,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q5958093,766
767,wikidataId/Q599678,,,,,,,,,13157.0,,,,,,Powell River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q599678,767
