id,Null,uptime,country,location,ships,distinct,contributor,status,timezone,date,time,url
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3292,,99 %,  Australia,"Oakleigh, Victoria",3,3,SARCNET,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2739,,90 %,  Australia,Townsville,44,44,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2556,,100 %,  Australia,Franklin,7,6,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2995,,100 %,  Australia,Kingston,10,9,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2999,,100 %,  Australia,Mount Hicks,6,5,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2637,,87 %,  Australia,Devonport,7,6,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2798,,100 %,  Austria,Linz,27,27,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2520,,100 %,  Austria,Vienna,20,15,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3175,,100 %,  Austria,Vienna,3,0,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2984,,100 %,  Azerbaijan,Baku,40,40,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2292,,100 %,  Belgium,Gent,377,232,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2276,,100 %,  Belgium,Schilde,289,4,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2127,,100 %,  Belgium,Izegem,101,0,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2300,,100 %,  Belgium,Antwerp Harbour 1,471,52,www.vemasys.com,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2404,,100 %,  Belgium,Bruges,177,24,dotOcean,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3152,,100 %,  Belgium,Zeebrugge,207,34,Citymesh,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3359,,92 %,  Belgium,Schoten,50,4,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2061,,100 %,  Belgium,Ostend,45,0,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2981,,95 %,  Belgium,Oostende,117,1,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3459,,100 %,  Belgium,Oostende,94,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3249,,88 %,  Belgium,Antwerp,71,0,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2546,,100 %,  Belgium,Merchtem,26,1,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3483,,24 %,  Belgium,WIjnegem,42,12,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3215,,79 %,  Belgium,Antwerp,1,0,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2145,,100 %,  Belgium,Antwerp2,476,47,Tresco Engineering,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2517,,100 %,  Brazil,Belem,194,61,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2850,,100 %,  Brazil,Fortaleza,21,21,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
3185,,100 %,  Canada,Halifax,35,17,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2920,,57 %,  Canada,Burnaby,35,1,,Online,India Standard Time,19/10/2021,21:05:44,https://www.aishub.net/stations?page=5
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3061,,100 %,  Argentina,Buenos Aires,18,18,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2675,,100 %,  Australia,Sydney,16,16,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2936,,94 %,  Australia,Kettering,23,21,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2701,,96 %,  Australia,O'Connor,66,66,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3292,,99 %,  Australia,"Oakleigh, Victoria",3,3,SARCNET,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2739,,90 %,  Australia,Townsville,44,44,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2556,,100 %,  Australia,Franklin,7,6,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2995,,100 %,  Australia,Kingston,10,9,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2999,,100 %,  Australia,Mount Hicks,6,5,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2637,,87 %,  Australia,Devonport,7,6,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2070,,100 %,  Australia,"Nelson Bay, NSW",42,42,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2288,,100 %,  Australia,Johanna,5,5,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3175,,100 %,  Austria,Vienna,3,0,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2520,,100 %,  Austria,Vienna,20,15,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2798,,100 %,  Austria,Linz,27,27,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2984,,100 %,  Azerbaijan,Baku,40,40,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2300,,100 %,  Belgium,Antwerp Harbour 1,471,52,www.vemasys.com,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2404,,100 %,  Belgium,Bruges,177,24,dotOcean,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3483,,24 %,  Belgium,WIjnegem,42,12,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3215,,79 %,  Belgium,Antwerp,1,0,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2145,,100 %,  Belgium,Antwerp2,476,47,Tresco Engineering,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2981,,95 %,  Belgium,Oostende,117,1,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2292,,100 %,  Belgium,Gent,377,232,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3359,,92 %,  Belgium,Schoten,50,4,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2127,,100 %,  Belgium,Izegem,101,0,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3249,,88 %,  Belgium,Antwerp,71,0,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3152,,100 %,  Belgium,Zeebrugge,207,34,Citymesh,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2276,,100 %,  Belgium,Schilde,289,4,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2546,,100 %,  Belgium,Merchtem,26,1,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2061,,100 %,  Belgium,Ostend,45,0,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3459,,100 %,  Belgium,Oostende,94,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2850,,100 %,  Brazil,Fortaleza,21,21,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2517,,100 %,  Brazil,Belem,194,61,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2821,,100 %,  Canada,Burnaby,31,2,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2253,,98 %,  Canada,Montreal,6,2,,Online,India Standard Time,19/10/2021,21:05:45,https://www.aishub.net/stations?page=6
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3061,,100 %,  Argentina,Buenos Aires,18,18,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2739,,90 %,  Australia,Townsville,44,44,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2995,,100 %,  Australia,Kingston,10,9,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2999,,100 %,  Australia,Mount Hicks,6,5,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2556,,100 %,  Australia,Franklin,7,6,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2070,,100 %,  Australia,"Nelson Bay, NSW",42,42,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2637,,87 %,  Australia,Devonport,7,6,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2936,,94 %,  Australia,Kettering,23,21,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2288,,100 %,  Australia,Johanna,5,5,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3292,,99 %,  Australia,"Oakleigh, Victoria",3,3,SARCNET,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2675,,100 %,  Australia,Sydney,16,16,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2701,,96 %,  Australia,O'Connor,66,66,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2798,,100 %,  Austria,Linz,27,27,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3175,,100 %,  Austria,Vienna,3,0,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2520,,100 %,  Austria,Vienna,20,15,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2984,,100 %,  Azerbaijan,Baku,40,40,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3459,,100 %,  Belgium,Oostende,94,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3152,,100 %,  Belgium,Zeebrugge,207,34,Citymesh,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2145,,100 %,  Belgium,Antwerp2,476,47,Tresco Engineering,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2276,,100 %,  Belgium,Schilde,289,4,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2292,,100 %,  Belgium,Gent,377,232,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3483,,24 %,  Belgium,WIjnegem,42,12,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2127,,100 %,  Belgium,Izegem,101,0,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2546,,100 %,  Belgium,Merchtem,26,1,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3359,,92 %,  Belgium,Schoten,50,4,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3215,,79 %,  Belgium,Antwerp,1,0,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2061,,100 %,  Belgium,Ostend,45,0,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2300,,100 %,  Belgium,Antwerp Harbour 1,471,52,www.vemasys.com,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2404,,100 %,  Belgium,Bruges,177,24,dotOcean,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3249,,88 %,  Belgium,Antwerp,71,0,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2981,,95 %,  Belgium,Oostende,117,1,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2517,,100 %,  Brazil,Belem,194,61,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2850,,100 %,  Brazil,Fortaleza,21,21,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2253,,98 %,  Canada,Montreal,6,2,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
3201,,94 %,  Canada,Sorel-Tracy,23,2,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=7
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=8
3061,,100 %,  Argentina,Buenos Aires,18,18,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=8
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=8
2675,,100 %,  Australia,Sydney,16,16,,Online,India Standard Time,19/10/2021,21:05:46,https://www.aishub.net/stations?page=8
